model_year,brand,type,miles_per_gallon,premium_version,msrp,collection_car
2023,Porsche,Sedan,80.0,1,186000.0,0
2021,Lexus,SUV,30.0,1,58000.0,0
2004,Toyota,Sedan,30.0,0,18000.0,0
2019,Jeep,SUV,18.0,0,46600.0,0
2007,Lexus,Sedan,16.0,0,66500.0,0
2008,Ford,Pickup,14.0,0,32000.0,0
2018,Toyota,SUV,13.0,1,65000.0,0
2007,Land,SUV,14.0,1,49000.0,0
2005,Buick,SUV,18.0,1,39000.0,0
2016,MINI,Hatchback,26.0,1,25000.0,0
2009,GMC,SUV,20.0,0,29500.0,0
2003,Hummer,SUV,15.0,0,29995.0,0
2020,Land,SUV,20.0,1,62900.0,0
2017,Toyota,SUV,13.0,1,65800.0,0
2013,Buick,Sedan,21.0,0,23000.0,0
2019,Porsche,SUV,15.0,1,180000.0,1
2016,Toyota,Sedan,28.0,0,22800.0,0
2013,Scion,Coupe,23.0,0,19800.0,0
2012,Toyota,Pickup,16.0,1,29500.0,0
2003,MINI,Hatchback,30.0,0,20000.0,0
2017,BMW,Coupe,27.0,1,50400.0,0
2012,Porsche,Sedan,18.0,1,111000.0,0
2015,Cadillac,Sedan,20.0,1,58000.0,0
2023,Cadillac,SUV,15.0,1,103000.0,0
2012,Chevrolet,Convertible,16.0,0,50000.0,1
2005,Porsche,Coupe,18.0,1,132500.0,1
2015,Jeep,SUV,22.0,0,30500.0,0
2017,Tesla,SUV,0.0,1,59990.0,0
2023,Cadillac,SUV,15.0,1,100000.0,1
2002,Dodge,Pickup,15.0,0,23000.0,0
2016,Tesla,Sedan,0.0,1,134500.0,0
2018,Tesla,Sedan,130.0,0,39990.0,0
2003,Volkswagen,Convertible,30.0,0,29000.0,0
2004,Jaguar,Sedan,18.0,0,71900.0,0
2013,Hyundai,SUV,28.0,0,24000.0,0
2021,Toyota,Sedan,25.0,1,45000.0,0
2015,Cadillac,SUV,15.0,1,74995.0,0
2016,Lamborghini,Coupe,14.0,1,245000.0,1
1999,Toyota,SUV,18.0,0,30000.0,0
2019,Subaru,SUV,24.0,1,34800.0,0
2018,Cadillac,SUV,18.0,1,76000.0,0
2016,Kia,Sedan,29.0,0,23400.0,0
2010,Chevrolet,Coupe,16.0,1,35000.0,0
2019,Chevrolet,Pickup,16.0,0,47000.0,0
2006,Jeep,SUV,17.0,0,29995.0,0
2018,Jeep,SUV,21.0,0,31800.0,0
2009,Ford,SUV,29.0,0,22350.0,0
2019,Audi,Sedan,24.0,1,62000.0,0
2015,Honda,Sedan,30.0,0,22000.0,0
2020,Mazda,SUV,25.0,0,22000.0,0
2018,Dodge,Coupe,18.0,1,34995.0,0
2016,Subaru,Sedan,28.0,1,23995.0,0
2012,Cadillac,Sedan,26.0,0,34900.0,0
2012,Subaru,SUV,26.0,1,22645.0,0
2021,Kia,Sedan,22.0,1,41190.0,1
2009,Lexus,Sedan,20.0,0,35900.0,0
2022,BMW,SUV,21.0,1,70000.0,0
2018,Ford,Pickup,15.0,0,35000.0,0
2011,Audi,SUV,24.0,1,45000.0,0
2008,Bentley,Coupe,15.0,1,250000.0,1
2006,Chevrolet,Coupe,18.0,1,28915.0,0
2016,Jeep,SUV,25.0,0,24000.0,0
2020,GMC,SUV,25.0,0,35000.0,0
2018,Ford,Coupe,14.0,1,62000.0,1
2002,Lincoln,SUV,16.0,1,40000.0,0
2017,Toyota,SUV,20.0,0,39500.0,0
1993,Dodge,Pickup,15.0,0,30000.0,0
2022,BMW,SUV,19.0,1,99900.0,0
2022,Toyota,SUV,40.0,0,30000.0,0
2002,Aston,Coupe,15.0,0,115000.0,1
2020,Toyota,SUV,22.0,1,35000.0,0
2021,GMC,SUV,21.0,0,41200.0,0
2022,Land,SUV,22.0,1,65000.0,0
2010,Subaru,SUV,25.0,1,32000.0,0
2006,Dodge,Sedan,19.0,0,29770.0,0
2018,Subaru,SUV,25.0,1,28995.0,0
2020,Lexus,SUV,19.0,1,71800.0,0
2001,Ford,SUV,12.0,1,54000.0,0
2003,Chevrolet,Pickup,17.0,0,30000.0,0
2021,Tesla,Sedan,102.0,1,79990.0,0
2016,Audi,Sedan,25.0,1,68700.0,0
2023,Ford,Pickup,10.0,1,79995.0,0
2015,BMW,SUV,21.0,0,38900.0,0
2010,Nissan,Pickup,13.0,0,32740.0,0
2020,Ford,SUV,25.0,0,28990.0,0
2016,Porsche,SUV,14.0,1,165000.0,0
2013,Toyota,SUV,24.0,0,29995.0,0
2018,Lincoln,Sedan,20.0,0,36715.0,0
2004,GMC,Pickup,15.0,0,25000.0,0
2022,Mercedes-Benz,Coupe,18.0,1,139900.0,1
2020,Ford,Minivan,24.0,0,30700.0,0
2010,Mazda,Sedan,28.0,0,19200.0,0
2014,Porsche,Convertible,20.0,0,61000.0,1
1996,Pontiac,Coupe,18.0,1,23995.0,1
2019,Jeep,SUV,22.0,0,25300.0,0
2018,Mercedes-Benz,SUV,18.0,1,72000.0,0
1998,Land,SUV,14.0,1,46000.0,0
2016,Dodge,Coupe,18.0,0,32990.0,0
2014,Audi,Coupe,24.0,0,25000.0,0
2019,BMW,Sedan,26.0,1,41000.0,0
2021,Volkswagen,Hatchback,24.0,1,44500.0,0
2002,Audi,Convertible,24.0,0,40000.0,1
2010,Lincoln,Sedan,20.0,0,35000.0,0
2004,Nissan,Pickup,18.0,0,20000.0,0
2005,Toyota,Sedan,24.0,1,34000.0,0
2012,Subaru,SUV,20.0,0,32870.0,0
2011,Hyundai,Coupe,26.0,0,22900.0,0
2016,GMC,SUV,22.0,0,31900.0,0
2014,Land,SUV,14.0,1,98145.0,1
1993,Ford,SUV,22.0,0,21500.0,0
2020,BMW,SUV,18.0,1,105000.0,0
2014,Audi,Sedan,21.0,1,52000.0,0
2020,GMC,Pickup,15.0,1,61900.0,0
2020,Nissan,SUV,20.0,0,44200.0,0
2020,BMW,Sedan,30.0,1,41000.0,0
2008,Audi,Sedan,18.0,1,50500.0,0
2013,Jeep,SUV,20.0,1,40000.0,0
2007,Acura,Sedan,20.0,0,34995.0,0
2022,Audi,Coupe,21.0,1,74800.0,0
1998,Hummer,SUV,10.0,0,40000.0,0
2023,Rolls-Royce,Sedan,12.0,1,450000.0,1
2012,Mercedes-Benz,SUV,21.0,1,48000.0,0
2005,Cadillac,Sedan,20.0,0,32900.0,0
2016,Mercedes-Benz,Van,0.0,0,0.0,0
2017,Audi,SUV,24.0,1,52100.0,0
2022,Dodge,Sedan,15.0,1,42500.0,0
2022,Dodge,Coupe,19.0,0,32000.0,0
2009,Chevrolet,SUV,15.0,0,33500.0,0
2019,Lincoln,SUV,16.0,0,72400.0,0
2020,Mazda,SUV,22.0,1,44000.0,0
2011,Toyota,Sedan,28.0,0,24000.0,0
2017,MINI,Sedan,25.0,1,29900.0,0
1996,Rolls-Royce,Convertible,14.0,1,400000.0,1
2016,GMC,Pickup,15.0,1,60000.0,0
2013,Hyundai,Sedan,18.0,0,15000.0,0
2010,Lexus,SUV,15.0,0,55000.0,0
2018,Cadillac,SUV,21.0,1,90000.0,0
1993,Nissan,Coupe,20.0,1,34000.0,1
2005,Jeep,SUV,18.0,0,24000.0,0
2007,Toyota,Sedan,20.0,0,33145.0,0
2013,Nissan,Minivan,24.0,0,20500.0,0
2004,Acura,SUV,20.0,1,39950.0,0
2015,Jaguar,Coupe,20.0,1,92100.0,0
2020,Volkswagen,Hatchback,25.0,1,36000.0,0
2019,Mercedes-Benz,Sedan,17.0,1,164800.0,1
2018,Tesla,Sedan,90.0,1,75000.0,0
2008,Audi,Sedan,19.0,0,50000.0,0
2019,MINI,SUV,28.0,1,29350.0,0
2018,Kia,SUV,100.0,1,55000.0,0
2014,Mercedes-Benz,SUV,12.0,1,139900.0,1
2013,Nissan,SUV,13.0,0,47490.0,0
2020,Ford,SUV,25.0,1,32500.0,0
2013,Hyundai,Sedan,24.0,0,22800.0,0
2020,Audi,SUV,25.0,1,43000.0,0
2024,Porsche,Sedan,68.0,1,150000.0,0
2005,Mazda,Convertible,28.0,0,25000.0,0
2013,Acura,Sedan,20.0,0,35900.0,0
2017,Mercedes-Benz,SUV,24.0,0,40450.0,0
2022,Audi,Coupe,24.0,1,53600.0,0
1995,Nissan,Coupe,20.0,0,28000.0,0
2003,Mazda,Convertible,24.0,0,27995.0,0
2012,Lexus,Sedan,20.0,0,33950.0,0
2011,Chevrolet,Sedan,26.0,0,24000.0,0
2007,Jeep,SUV,19.0,1,33000.0,0
2019,Jeep,SUV,19.0,0,33000.0,0
2016,Volkswagen,Hatchback,30.0,0,24500.0,0
2016,Mitsubishi,Sedan,18.0,1,34995.0,1
2022,Honda,SUV,20.0,1,48800.0,0
2023,Porsche,SUV,19.0,1,86000.0,0
2021,Chevrolet,SUV,25.0,1,30500.0,0
2019,Mazda,SUV,25.0,1,31500.0,0
2010,Toyota,Sedan,20.0,0,35000.0,0
2019,Volvo,Sedan,25.0,1,41500.0,0
2007,Chevrolet,Coupe,18.0,0,23990.0,0
2018,Tesla,Sedan,130.0,1,65000.0,0
2018,BMW,Hatchback,60.0,0,51000.0,0
2007,BMW,Coupe,20.0,0,32900.0,0
2020,Lexus,Sedan,20.0,1,75000.0,0
2014,GMC,Pickup,18.0,0,33500.0,0
2017,Hyundai,Sedan,28.0,0,22600.0,0
2018,BMW,SUV,18.0,1,70000.0,0
2021,Volkswagen,SUV,24.0,1,36745.0,0
2012,Subaru,Sedan,19.0,1,30000.0,0
2014,Porsche,SUV,21.0,1,65900.0,0
2014,Ford,Sedan,40.0,1,35200.0,0
2005,Land,SUV,14.0,1,75000.0,0
2009,Dodge,Hatchback,24.0,0,19500.0,0
2022,Dodge,SUV,14.0,1,55890.0,0
2019,GMC,Pickup,15.0,1,54000.0,0
2016,Ford,Pickup,18.0,0,47000.0,0
2001,BMW,Coupe,20.0,1,60000.0,0
2021,Subaru,SUV,28.0,1,30395.0,0
2019,Audi,SUV,21.0,1,54700.0,0
2019,Mazda,SUV,25.0,1,30000.0,0
2016,Ford,Pickup,18.0,1,60000.0,0
2018,Lexus,Sedan,20.0,0,64000.0,0
2021,Tesla,SUV,90.0,1,99990.0,0
2020,Dodge,SUV,20.0,1,60500.0,0
2015,GMC,Pickup,15.0,1,55000.0,0
2020,Chevrolet,Pickup,20.0,0,40000.0,0
2021,GMC,SUV,26.0,0,30700.0,0
2016,BMW,Coupe,24.0,1,41000.0,0
2003,Porsche,Convertible,20.0,0,45000.0,1
2021,Audi,SUV,99.0,1,49900.0,0
2018,Acura,Coupe,21.0,1,157800.0,0
2017,Cadillac,SUV,21.0,1,63995.0,0
2017,Nissan,Minivan,14.0,0,38000.0,0
2014,Volkswagen,Sedan,24.0,0,30900.0,0
2017,Nissan,SUV,16.0,1,66650.0,0
2014,RAM,Pickup,20.0,0,31000.0,0
2007,Ford,Pickup,16.0,0,24365.0,0
2010,Chrysler,Sedan,18.0,0,29900.0,0
2004,Chevrolet,Coupe,18.0,0,30000.0,1
2011,Mazda,SUV,20.0,0,35900.0,0
1995,Jeep,SUV,18.0,0,16000.0,1
2012,Bentley,Convertible,12.0,1,220000.0,1
2020,Aston,Pickup,22.0,1,45000.0,0
2004,Chevrolet,SUV,15.0,0,40000.0,0
2017,Porsche,Convertible,20.0,1,165000.0,1
2023,Acura,Sedan,20.0,1,60000.0,1
2008,GMC,Pickup,15.0,0,27000.0,0
2014,Land,SUV,14.0,1,185000.0,0
2003,Mercedes-Benz,Sedan,17.0,0,45000.0,0
2008,Toyota,SUV,14.0,1,48995.0,0
1999,Chevrolet,Pickup,18.0,0,33995.0,0
2013,Audi,Coupe,28.0,1,40000.0,0
2019,Audi,SUV,18.0,1,68300.0,0
2018,Mercedes-Benz,Convertible,22.0,1,60900.0,0
2017,Chevrolet,Sedan,27.0,0,24500.0,0
2019,RAM,Pickup,16.0,0,45000.0,0
2015,Mercedes-Benz,SUV,20.0,1,64900.0,0
2021,Mercedes-Benz,Sedan,26.0,0,54700.0,0
2004,Porsche,Coupe,19.0,1,70000.0,1
2007,Chevrolet,Coupe,20.0,0,30000.0,0
2016,Ford,Coupe,15.0,1,42500.0,0
2013,Maserati,Coupe,15.0,1,90000.0,1
2019,Lexus,SUV,24.0,0,36350.0,0
2020,Mercedes-Benz,Sedan,18.0,1,74800.0,0
2010,Porsche,Convertible,20.0,0,48500.0,0
2012,Ford,Van,15.0,0,30000.0,0
2022,Volkswagen,SUV,104.0,1,49995.0,0
2015,Land,SUV,18.0,1,100000.0,1
2015,BMW,Coupe,32.0,1,44000.0,0
2021,Toyota,Pickup,13.0,1,45500.0,0
2007,Lincoln,Sedan,18.0,1,51000.0,0
2003,Land,SUV,15.0,0,40000.0,0
2009,Toyota,Convertible,21.0,1,26500.0,0
2014,Toyota,SUV,17.0,1,40900.0,0
2007,Subaru,Sedan,20.0,0,25000.0,0
2009,Mercedes-Benz,Sedan,22.0,0,33000.0,0
2015,Tesla,Sedan,88.0,1,75700.0,0
2010,Nissan,Coupe,18.0,1,29300.0,0
2012,Ford,Coupe,28.0,1,30000.0,0
2020,BMW,SUV,24.0,1,36500.0,0
2018,Lexus,Sedan,40.0,0,40000.0,0
2013,INFINITI,SUV,20.0,0,46000.0,0
2013,Subaru,Sedan,17.0,0,34995.0,1
2018,INFINITI,Sedan,20.0,1,42000.0,0
1995,Mazda,Convertible,26.0,0,19780.0,1
2015,Ford,SUV,18.0,1,64865.0,0
2017,Lexus,Sedan,18.0,0,62000.0,1
2017,BMW,SUV,24.0,1,43000.0,0
2017,Land,SUV,14.0,1,200000.0,0
2014,INFINITI,SUV,14.0,1,60950.0,0
2023,Toyota,Coupe,22.0,1,34990.0,0
2004,Chevrolet,Pickup,15.0,0,31905.0,0
2016,Toyota,Hatchback,28.0,0,18900.0,0
2016,Mazda,SUV,30.0,0,26500.0,0
2015,Mercedes-Benz,SUV,19.0,0,50000.0,0
2019,Kia,SUV,20.0,1,40000.0,0
2023,Toyota,Pickup,18.0,1,48500.0,0
2022,RAM,SUV,0.0,0,0.0,0
2008,Nissan,Sedan,27.0,0,22150.0,0
2021,Lincoln,SUV,22.0,1,42265.0,0
2020,Porsche,Coupe,20.0,1,203500.0,1
2016,Dodge,Sedan,18.0,1,39000.0,0
2018,Porsche,Convertible,20.0,1,103000.0,1
2020,Lincoln,Sedan,18.0,1,68310.0,0
2022,Jeep,SUV,15.0,1,87995.0,0
2006,Toyota,SUV,18.0,0,30000.0,0
2017,Land,SUV,20.0,1,83500.0,0
2015,Chevrolet,Minivan,18.0,0,31800.0,0
2019,Mazda,Sedan,30.0,1,30000.0,0
2010,Honda,Sedan,36.0,0,18655.0,0
2018,Kia,Sedan,31.0,0,25000.0,0
2020,Volvo,Sedan,25.0,1,37000.0,0
2009,Scion,Coupe,23.0,1,21900.0,1
2020,GMC,SUV,16.0,1,75000.0,0
2011,RAM,Pickup,14.0,0,29000.0,0
2019,Porsche,Convertible,20.0,1,136200.0,1
2018,Toyota,Pickup,18.0,1,42000.0,0
2021,Ford,SUV,20.0,0,38500.0,0
2022,Hyundai,SUV,26.0,1,34900.0,0
2016,Chevrolet,Pickup,18.0,1,41000.0,0
2018,Tesla,Sedan,120.0,1,80000.0,0
2011,Chevrolet,Minivan,16.0,0,30000.0,0
2013,Cadillac,SUV,14.0,1,70500.0,0
2014,Honda,Sedan,47.0,0,29770.0,0
2016,Lincoln,SUV,16.0,1,73950.0,0
2021,FIAT,Convertible,30.0,1,25000.0,0
2019,Hyundai,Sedan,26.0,1,29000.0,0
2021,Hyundai,Sedan,54.0,1,29900.0,0
2007,Chevrolet,Pickup,15.0,0,30000.0,0
2005,Subaru,Sedan,25.0,1,20000.0,0
2014,BMW,Coupe,26.0,1,40000.0,0
2021,Kia,Sedan,27.0,0,26500.0,0
2014,Cadillac,SUV,14.0,1,84400.0,0
2019,Chevrolet,Coupe,20.0,1,64000.0,1
2023,Jeep,Pickup,20.0,0,43350.0,0
2002,Acura,Coupe,24.0,0,22995.0,0
2015,Audi,Sedan,20.0,1,110000.0,1
2019,BMW,Convertible,24.0,1,49500.0,0
2021,Hyundai,Sedan,33.0,0,20000.0,0
1993,Porsche,Coupe,19.0,1,60000.0,1
2008,Porsche,Convertible,19.0,1,100000.0,0
2015,Volkswagen,Sedan,28.0,0,19000.0,0
2002,Mazda,Convertible,25.0,0,26000.0,1
2009,Nissan,Coupe,19.0,1,40000.0,0
2023,Lamborghini,Coupe,15.0,1,203000.0,1
2014,Kia,SUV,22.0,1,40000.0,0
2011,GMC,Pickup,18.0,0,30000.0,0
2020,Ford,SUV,17.0,1,69000.0,0
2011,Mercedes-Benz,Sedan,20.0,0,35000.0,0
2020,BMW,Coupe,22.0,1,85000.0,0
2018,Maserati,Sedan,17.0,0,75000.0,0
2008,Maserati,Sedan,14.0,1,130000.0,0
2022,Subaru,SUV,28.0,1,26000.0,0
2019,Mercedes-Benz,SUV,24.0,0,40950.0,0
2017,Chevrolet,Pickup,18.0,0,34000.0,0
2018,Land,SUV,14.0,1,59900.0,0
2018,Hyundai,Sedan,22.0,0,25900.0,0
2016,INFINITI,Sedan,20.0,0,49000.0,0
2012,INFINITI,SUV,20.0,0,42900.0,0
2007,INFINITI,SUV,12.0,0,59000.0,0
2019,Mercedes-Benz,Van,15.0,1,46000.0,0
2020,Audi,Coupe,20.0,1,74900.0,0
2023,Nissan,Pickup,24.0,0,36690.0,0
2007,Nissan,Coupe,18.0,1,39000.0,1
2005,Volkswagen,Sedan,29.0,0,18540.0,0
2017,Toyota,Hatchback,41.0,0,27000.0,0
2023,Cadillac,SUV,17.0,1,103000.0,0
2018,Jaguar,SUV,22.0,1,61000.0,0
2005,BMW,Sedan,14.0,1,81700.0,1
2011,Maserati,Sedan,15.0,0,80000.0,1
2018,Jeep,SUV,22.0,1,30500.0,0
2007,Jeep,SUV,15.0,0,27000.0,0
2023,Toyota,SUV,16.0,0,41000.0,0
2008,Maserati,Coupe,14.0,0,109000.0,1
2014,BMW,SUV,14.0,1,103700.0,0
2002,Dodge,Pickup,15.0,0,18000.0,0
2018,Volkswagen,Hatchback,24.0,1,30000.0,0
2018,Tesla,Sedan,134.0,1,48900.0,0
2013,Cadillac,Sedan,20.0,0,35500.0,0
2022,Mercedes-Benz,Convertible,23.0,1,91400.0,0
2022,Mercedes-Benz,SUV,36.0,1,45000.0,0
2012,Nissan,Pickup,13.0,0,35800.0,0
2018,BMW,Coupe,15.0,1,113000.0,0
2018,BMW,SUV,14.0,1,99500.0,0
2012,Lexus,SUV,15.0,1,60000.0,0
2014,BMW,Coupe,20.0,1,76700.0,0
2013,Kia,Coupe,25.0,0,19500.0,0
2005,Pontiac,Convertible,20.0,0,19995.0,0
2014,Jeep,SUV,20.0,0,29500.0,0
2011,Ford,Minivan,11.0,0,32500.0,0
2011,Chevrolet,Coupe,26.0,1,55900.0,1
2007,Acura,SUV,20.0,1,49995.0,0
2022,Rolls-Royce,Convertible,12.0,1,455000.0,1
2016,Jeep,SUV,21.0,0,26000.0,0
2012,Hyundai,Sedan,40.0,0,26000.0,0
2016,Lexus,Sedan,22.0,0,36000.0,0
2016,Mercedes-Benz,SUV,24.0,0,40450.0,0
2006,Mercedes-Benz,Sedan,20.0,1,60000.0,1
2017,Chevrolet,Pickup,18.0,0,40000.0,0
2017,Lincoln,SUV,20.0,1,74000.0,0
2023,Aston,Coupe,20.0,1,139000.0,0
2016,Subaru,SUV,25.0,1,29995.0,0
2007,BMW,Convertible,18.0,1,78800.0,0
2013,INFINITI,Sedan,18.0,0,60900.0,0
2002,Cadillac,Convertible,19.0,0,80000.0,0
2015,Audi,SUV,20.0,1,35100.0,0
2009,Chevrolet,Minivan,10.0,0,30500.0,0
2013,GMC,SUV,16.0,1,48570.0,0
2015,Genesis,Sedan,20.0,1,61000.0,1
2021,Hyundai,SUV,28.0,1,30450.0,0
2011,Chevrolet,Pickup,15.0,0,30000.0,0
2017,Audi,Sedan,30.0,1,36900.0,0
2011,Toyota,SUV,13.0,0,45600.0,0
2021,Toyota,SUV,21.0,1,55000.0,0
2020,BMW,SUV,17.0,1,86000.0,0
2022,Lamborghini,Coupe,15.0,1,208495.0,1
2021,Honda,Pickup,22.0,1,43120.0,0
2001,Lexus,SUV,21.0,0,34900.0,0
2017,Kia,SUV,30.0,0,40000.0,0
2015,Jeep,SUV,20.0,1,35000.0,0
2012,Chevrolet,Coupe,15.0,1,78000.0,1
2006,Nissan,Coupe,18.0,1,32000.0,0
2016,Porsche,Convertible,18.0,0,85000.0,1
2003,Ford,SUV,20.0,0,22000.0,0
2020,BMW,Coupe,18.0,1,103100.0,1
2015,Subaru,SUV,20.0,0,35000.0,0
2020,Porsche,Sedan,21.0,0,86100.0,0
2021,MINI,Hatchback,26.0,0,30700.0,0
2019,Jaguar,SUV,20.0,1,86500.0,0
2004,Toyota,Hatchback,28.0,0,19400.0,0
2018,Honda,SUV,20.0,1,48700.0,0
2012,Mazda,Sedan,28.0,0,22000.0,0
2019,Honda,Sedan,29.0,0,27000.0,0
1999,Mercedes-Benz,Convertible,15.0,1,132500.0,1
2009,Honda,Sedan,25.0,0,18000.0,0
2021,Kia,SUV,39.0,0,35000.0,0
2019,Chevrolet,SUV,14.0,0,60000.0,0
2010,Toyota,Pickup,16.0,0,30000.0,0
2008,Subaru,Sedan,20.0,0,24000.0,0
2019,Ford,Pickup,20.0,1,64000.0,0
2005,Honda,SUV,20.0,0,30000.0,0
2001,Dodge,Pickup,15.0,0,30000.0,0
2013,Toyota,SUV,17.0,1,41000.0,0
2018,Mercedes-Benz,Sedan,24.0,0,41850.0,0
2010,Acura,Sedan,20.0,1,34900.0,0
2015,Chevrolet,Pickup,18.0,1,35000.0,0
2011,Porsche,Convertible,19.0,1,73700.0,0
2008,Subaru,Sedan,27.0,1,23850.0,0
2015,Mitsubishi,Convertible,20.0,1,30795.0,0
2016,INFINITI,SUV,20.0,1,59950.0,0
2018,Audi,Sedan,18.0,1,82500.0,0
2020,Toyota,Pickup,13.0,1,49300.0,0
2005,Toyota,SUV,24.0,0,22000.0,0
2019,Jaguar,SUV,24.0,1,62000.0,0
2015,Lincoln,Sedan,19.0,0,45000.0,0
2020,Mazda,SUV,20.0,1,30000.0,0
2014,BMW,Coupe,22.0,1,40000.0,0
2016,Ferrari,Coupe,16.0,1,217000.0,1
2019,Audi,Sedan,21.0,1,113000.0,1
2002,Chevrolet,Pickup,15.0,0,24000.0,0
2022,Toyota,Pickup,18.0,1,55000.0,0
2012,Chevrolet,Sedan,26.0,1,20500.0,0
2007,Ford,SUV,15.0,0,31000.0,0
2008,Chevrolet,Pickup,17.0,0,28500.0,0
2022,Hyundai,Sedan,19.0,1,62000.0,0
2022,Nissan,SUV,20.0,0,30000.0,0
2004,Chevrolet,Sedan,25.0,0,19500.0,0
2021,Audi,Sedan,22.0,1,113000.0,0
2022,Kia,SUV,20.0,0,35000.0,0
2018,Subaru,SUV,21.0,1,44000.0,0
2001,Mitsubishi,Coupe,24.0,0,19000.0,0
2017,BMW,Sedan,24.0,1,60000.0,0
2018,Tesla,Sedan,102.0,1,140000.0,0
2020,Kia,SUV,23.0,0,28700.0,0
2021,Chevrolet,SUV,18.0,1,74800.0,0
2007,Acura,SUV,18.0,1,48500.0,0
2011,Chevrolet,SUV,16.0,0,38580.0,0
2008,Hyundai,SUV,20.0,0,22700.0,0
2015,Volvo,SUV,0.0,1,0.0,0
2008,GMC,Pickup,14.0,0,28000.0,0
2013,Audi,Sedan,25.0,1,60000.0,0
1993,Honda,Sedan,30.0,0,13000.0,0
2008,Nissan,Pickup,16.0,0,21500.0,0
2013,Jaguar,Sedan,18.0,0,74000.0,0
2014,Jeep,SUV,20.0,0,48240.0,0
2014,RAM,Van,0.0,0,0.0,0
2007,Dodge,SUV,14.0,1,35000.0,0
2009,Rolls-Royce,Sedan,12.0,1,250000.0,1
2013,Dodge,Pickup,15.0,0,0.0,0
2012,Mercedes-Benz,SUV,25.0,1,40000.0,0
2019,GMC,Pickup,19.0,0,35000.0,0
2021,Toyota,SUV,13.0,1,65000.0,0
2019,Chevrolet,Coupe,16.0,0,55800.0,1
2022,Volvo,Sedan,25.0,1,48400.0,0
2023,Ford,Pickup,0.0,1,59999.0,0
2015,Jeep,SUV,21.0,1,41190.0,0
2020,Porsche,Coupe,22.0,1,100000.0,1
2012,Volkswagen,Sedan,20.0,0,30000.0,0
2023,RAM,Pickup,12.0,1,60000.0,0
2018,Jeep,Pickup,17.0,1,45375.0,0
2016,Mercedes-Benz,Sedan,18.0,1,104000.0,0
2019,Land,SUV,21.0,1,61900.0,0
2022,BMW,Sedan,30.0,1,43000.0,0
2013,Hyundai,Sedan,38.0,1,31850.0,0
2017,Chevrolet,Pickup,20.0,0,26000.0,0
2003,Porsche,Coupe,22.0,1,78000.0,1
2018,Tesla,SUV,90.0,1,140000.0,0
2017,Dodge,Coupe,15.0,1,34195.0,0
2020,Chevrolet,SUV,15.0,1,75000.0,0
2018,Mazda,SUV,25.0,0,28000.0,0
2018,Toyota,Coupe,25.0,1,49990.0,0
2023,Porsche,Coupe,20.0,1,180000.0,1
2009,Porsche,Coupe,20.0,0,52000.0,0
2003,Ford,SUV,19.0,0,49000.0,0
2008,Chevrolet,Minivan,10.0,0,33000.0,0
2006,Dodge,Sedan,20.0,0,27000.0,0
2001,Ford,Pickup,15.0,0,25000.0,0
2008,Rivian,SUV,0.0,1,75000.0,0
2010,Jeep,SUV,20.0,1,30390.0,0
2011,Mercedes-Benz,Sedan,20.0,1,60000.0,0
2007,Ford,Pickup,12.0,0,30000.0,0
2022,Porsche,Coupe,24.0,1,73800.0,0
2013,Toyota,Pickup,19.0,1,42900.0,0
2023,RAM,Van,14.0,0,41500.0,0
2010,Porsche,Coupe,20.0,0,52000.0,0
2019,Porsche,SUV,46.0,1,84900.0,1
2003,Subaru,Sedan,24.0,0,24995.0,1
2018,Audi,Hatchback,24.0,1,55100.0,0
2014,Ford,SUV,20.0,0,40000.0,0
2014,Scion,Coupe,30.0,0,30000.0,0
2016,Mercedes-Benz,Sedan,24.0,1,59000.0,0
2020,Chevrolet,SUV,21.0,1,74700.0,0
2016,Volkswagen,Coupe,27.0,1,22000.0,0
2022,Genesis,Sedan,22.0,0,36750.0,0
2013,Subaru,SUV,26.0,0,24995.0,0
2007,Honda,SUV,24.0,0,25000.0,0
2018,Lexus,SUV,30.0,1,53000.0,0
2019,Audi,Sedan,22.0,1,68800.0,0
2022,Lexus,SUV,17.0,1,87900.0,0
2021,Bentley,Coupe,18.0,1,202500.0,1
2018,Toyota,Coupe,24.0,1,55000.0,1
2022,BMW,Coupe,30.0,0,46000.0,0
2013,BMW,Coupe,20.0,1,70000.0,1
2012,Volkswagen,Sedan,22.0,0,24000.0,0
2016,Land,SUV,18.0,1,84950.0,0
2021,Mercedes-Benz,SUV,18.0,1,113950.0,0
2007,Toyota,Sedan,24.0,1,31600.0,0
2006,Maserati,Sedan,15.0,0,110000.0,1
2016,Hyundai,Coupe,20.0,0,29250.0,0
2004,Ford,Pickup,15.0,1,40000.0,0
2011,INFINITI,SUV,14.0,1,58500.0,0
2022,Hyundai,SUV,23.0,0,28500.0,0
2023,Audi,Sedan,24.0,1,76400.0,0
2024,Chevrolet,Coupe,19.0,0,62800.0,1
2007,Hyundai,Coupe,17.0,1,29000.0,0
2005,Mercedes-Benz,Sedan,18.0,1,62800.0,0
2013,Buick,Sedan,25.0,0,30900.0,0
2022,FIAT,Hatchback,121.0,0,33900.0,0
2007,Mercedes-Benz,Convertible,22.0,0,55000.0,1
2017,Land,SUV,14.0,1,111900.0,0
2013,Nissan,Pickup,13.0,0,35000.0,0
2017,Hyundai,Sedan,21.0,0,27900.0,0
2021,INFINITI,SUV,19.0,0,46900.0,0
2003,Ford,Coupe,20.0,1,35000.0,1
